ID;Name;Is Active;City Insee Code;Address;Zip Code;Siret;France Services Label;Nombre d'aidants;Nombre D'usagers Uniques;Nombre De Demarche Par Structure;Nombre Demarche Argent;Nombre Demarche Etranger;Nombre Demarche Famille;Nombre Demarche Justice;Nombre Demarche Loisirs;Nombre Demarche Papier;Nombre Demarche Social;Nombre Demarche Transport;Nombre Demarche Travail;Nombre Demarche Logement
5287;CCAS Saint-Paul;TRUE;97415;19 Rue Evariste de Parny;97460;26 974 015 500 016;FALSE;6;4;10;2;;;;;2;6;;2;
5289;Service de Prévention, d'accompagnement et d'insertion à la Désirade (SPRAID);TRUE;97110;76 Rue Philippe Pain;97127;43 048 674 600 026;FALSE;1;;;;;;;;;;;;
5290;DÉ MEN POU DÈMEN - POU NOU TOUT;TRUE;97116;Boisvin;97111;79 987 383 100 058;FALSE;1;;;;;;;;;;;;
5291;EPN de Pointe-Noire;TRUE;97121;Rue Jean Ignace;97116;21 971 121 500 018;FALSE;3;;;;;;;;;;;;
5292;mairie de Sainte-Marie;TRUE;97228;1 Pl de l’Hotel de Ville;97230;21 972 228 700 014;TRUE;1;;;;;;;;;;;;
5293;Bus France services de Saint-Laurent-du-Maroni;TRUE;97311;4 Boulevard Malouet;97320;17 973 001 500 064;TRUE;1;;;;;;;;;;;;
5294;Maison France services Siaugues-Sainte-Marie;TRUE;43239;Place du Général Lafayette;43300;21 430 239 000 015;TRUE;1;;;;;;;;;;;;
5295;Commune de Louvres;TRUE;95351;84 Rue de Paris;95380;21 950 351 300 017;FALSE;2;;;;;;;;;;;;
5296;Commune de Marly-la-Ville;TRUE;;10 rue du Colonel Fabien;95670;21 950 371 100 018;FALSE;3;;;;;;;;;;;;
5297;Commune d'Ennery;TRUE;;Rue du Moutier;95300;219 502 119;FALSE;2;;;;;;;;;;;;
5298;Association COALLIA Osny et Montigny;TRUE;95127;3 allée des platanes;95000;77 568 030 900 611;FALSE;5;;;;;;;;;;;;
5299;SNL Paris;TRUE;;173 Avenue Jean Jaurès;75019;41 112 508 100 041;FALSE;1;;;;;;;;;;;;
5300;AVDL 75;TRUE;75120;"102 Rue de Buzenval

Autre adresse :
Service AVDL/SRDSL
118 avenue Jean Jaurès 
BATIMENT D
75019 Paris";75020;34 106 240 400 338;FALSE;2;;;;;;;;;;;;
5301;Mairie de Gujan-Mestras;TRUE;33199;Place du Général de Gaulle;33470;21 330 199 700 010;TRUE;2;1;2;;;;;;2;;;;
5302;Mission Locale Sud-Gironde;TRUE;;20, rue Condorcet;33210;39 871 524 300 034;FALSE;2;;;;;;;;;;;;
5303;CCAS DE GUJAN MESTRAS;TRUE;33199;76 Cours de la République;33470;26 330 197 000 012;FALSE;7;;;;;;;;;;;;
5304;Centre d'Etude pour le Développement, l'Insertion et la Formation;TRUE;16106;5 boulevard Méaudre d'Assit;16500;40 109 057 600 018;FALSE;3;;;;;;;;;;;;
5305;ASSOCIATION TRANSITION;TRUE;64410;Avenue De Monein;64150;43 183 636 000 039;FALSE;5;;;;;;;;;;;;
5306;Corrtech.Les Bains douches Numériques;TRUE;19272;1 Place Martial Brigouleix;19000;82 905 117 600 016;FALSE;1;;;;;;;;;;;;
5307;Commune de Vert;TRUE;40323;11 route de Peyran;40420;21 400 323 800 018;TRUE;1;;;;;;;;;;;;
5308;Communauté de Communes du Pays Sabolien;TRUE;72181;Hotel de ville et communautaire place Raphaël Elizé;72300;24 720 009 000 014;TRUE;5;13;26;8;;;;;;;16;2;
5309;MOSAÏC CENTRE SOCIOCULTUREL;TRUE;26324;10 Rue du Serre Blanc;26130;81 785 444 100 018;FALSE;2;;;;;;;;;;;;
5311;France Services Allègre;TRUE;43003;14 Rue du Mont Bar;43270;50 919 036 900 058;TRUE;1;1;3;;;;;;;2;;2;
5312;Métropole de Lyon;TRUE;69383;20 Rue du Lac;69003;200 046 977;FALSE;4;;;;;;;;;;;;
5314;France Services du St Affricain, Roquefort et 7 Vallons;TRUE;12286;21 Avenue du Pont Vieux;12400;20 006 715 500 016;TRUE;1;;;;;;;;;;;;
5315;Mairie de Capdenac;TRUE;;1 AVENUE ALBERT THOMAS;12700;21 120 052 200 012;TRUE;3;;;;;;;;;;;;
5316;UTASI UZEGE GARD RHODANIEN - CD30;TRUE;;Rue du 19 Mars 1962;30200;22 300 001 900 073;FALSE;6;1;5;;;2;;;2;2;;;2
5317;UTASI GRAND NIMES - CD30;TRUE;;176 avenue du Président Salvador Allende;30000;22 300 001 900 073;FALSE;2;;;;;;;;;;;;
5318;UTASI CAMARGUE VIDOURLE - CD30;TRUE;30341;259 Avenue Maurice Privat;30600;22 300 001 900 073;FALSE;4;;;;;;;;;;;;
5319;UTASI CEVENNES AIGOUAL - CD30;TRUE;;747 Chemin de la Bedosse;30100;22 300 001 900 073;FALSE;16;7;67;20;4;12;4;2;22;13;2;7;9
5320;CCAS de Comercy;TRUE;55122;2bis Place du Fer a Cheval;55200;26 550 031 400 041;FALSE;5;;;;;;;;;;;;
5321;AMLI Metz;TRUE;57463;13 rue clotilde aubertin;57000;77 561 892 900 308;TRUE;1;;;;;;;;;;;;
5322;Atouts Ville;TRUE;;Maison des Associations - Rue Léon Blum;59820;31 807 142 000 042;FALSE;1;;;;;;;;;;;;
5323;Association Départementale d'Accueil et de Réinsertion Sociale (ADARS);TRUE;;1 rue des filatures;60000;32 102 946 400 104;FALSE;2;;;;;;;;;;;;
5324;LA POSTE Saugues;TRUE;43234;32 Cours du Docteur Gervais;43170;35 600 000 020 802;TRUE;1;;;;;;;;;;;;
5325;France Services Beauzac;TRUE;43025;Avenue Marechal Foch;43590;214 300 253;TRUE;2;;;;;;;;;;;;
5326;CCAS de RIves;TRUE;38337;Place de la Libération;38140;263 803 058;FALSE;3;;;;;;;;;;;;
5327;Plan Local pour l'Insertion et l'Emploi;TRUE;63113;67 boulevard François Mitterrand;63000;24 630 070 100 231;FALSE;4;;;;;;;;;;;;
5328;Centre social et culturel AMIQ;TRUE;83126;64 Chemin Aime Genoud;83500;49 995 991 400 023;FALSE;1;;;;;;;;;;;;
5329;Association pour le Développement de la Prévention Spécialisée;TRUE;30189;35 Impasse des Lilas;30900;51 974 037 700 030;FALSE;2;;;;;;;;;;;;
5330;Association Trait d'Union Antenne Lodève;TRUE;;2, bis rue de la Convention;34700;32 803 170 300 049;FALSE;4;;;;;;;;;;;;
5331;Centre hospitalier castelnaudary;TRUE;11076;19 Avenue Monseigneur de Langle;11400;26 110 003 600 019;FALSE;1;;;;;;;;;;;;
5332;Maire de Soisy-sous-Montmorency;TRUE;;19 rue Egalité;95230;21 950 598 900 018;FALSE;3;;;;;;;;;;;;
5333;Mairie de Sarcelles;TRUE;95585;3 Rue de la Résistance;95200;21 950 585 600 019;FALSE;11;;;;;;;;;;;;
5334;CPA LATHUS;TRUE;;LA VOULZIE;86390;33 132 050 700 014;FALSE;2;;;;;;;;;;;;
5335;Espace numérique de la Couarde-sur-Mer;TRUE;17121;9 Grande Rue;17670;21 170 121 400 010;FALSE;2;;;;;;;;;;;;
5336;France Services de Salles;TRUE;;21 rue du chateau;33770;35 600 000 005 362;TRUE;1;;;;;;;;;;;;
5337;ESPACE FRANCE SERVICES DE CAPTIEUX;TRUE;33095;1 Place du 8 Mai 1945;33840;21 330 095 700 015;TRUE;1;;;;;;;;;;;;
5338;Maison France Services de Saint-Vaury;TRUE;;9 rue des écoles;23320;21 232 470 100 008;TRUE;3;;;;;;;;;;;;
5339;Maison de l'Emploi de Lesneven;TRUE;;12 Bld des Frères Lumière;29260;41 831 812 700 028;TRUE;0;;;;;;;;;;;;
5340;Envergure association - SITE LAVAL;TRUE;53130;34 Place de la Gare;53000;34 465 627 700 078;FALSE;5;;;;;;;;;;;;
5341;Envergure association - SITE SAINT BRIEUC;TRUE;22278;15 Rue des Clôtures;22000;34 465 627 700 078;FALSE;3;;;;;;;;;;;;
5342;Recyclerie de l'Orient - SIEDMTO;TRUE;10401;Zone Industrielle Bellevue;10140;25 100 251 500 038;TRUE;2;;;;;;;;;;;;
5343;La Boussole;TRUE;33095;74 Route de Bazas;33840;87 805 588 800 027;FALSE;2;;;;;;;;;;;;
5344;Point Justice de la CdC du Sud Gironde;TRUE;;Résidence de l'Horloge - Place de L'Horloge;33210;20 004 397 400 019;FALSE;1;;;;;;;;;;;;
5345;l'Etape;TRUE;33474;17 Grand Rue;33650;84 108 758 800 015;TRUE;1;;;;;;;;;;;;
5346;Club informatique Cadillacais;TRUE;33081;5 Rue Claude Bouchet;33410;53 413 561 100 018;FALSE;1;;;;;;;;;;;;
5347;ASSOCIATION VACANCES ET LOISIRS;TRUE;33463;23 Rue de la Mane;33490;33 297 539 000 029;FALSE;1;;;;;;;;;;;;
5348;ADICHATS;TRUE;33547;7 Rue Eugene Faivre;33730;32 953 142 000 027;FALSE;1;;;;;;;;;;;;
5349;HORIZONS;TRUE;91223;10 Chemin du Larris;91150;42 826 196 000 036;FALSE;4;;;;;;;;;;;;
5350;CCAS de la mairie de SORBIERS;TRUE;42302;13 Rue de la Flache;42290;26 420 342 300 019;FALSE;1;;;;;;;;;;;;
5351;Mairie de Villemontais;TRUE;42331;158 Rue Antonin Vergiat;42155;21 420 331 700 018;FALSE;1;5;19;12;;;;;9;;;;
5352;CCAS de L'Isle d'Abeau;TRUE;;12 rue de l'hotel de ville;38080;26 380 066 600 012;FALSE;4;6;45;14;3;11;;;4;17;;6;6
5353;CCAS de SAINT PRIEST;TRUE;69290;Place Ottina - CS20067;69802;26 691 021 500 018;FALSE;3;4;27;8;;6;;;4;11;4;2;6
5354;France services Haut Leon Communauté;TRUE;29259;29 Rue des Carmes;29250;20 006 707 200 013;TRUE;0;;;;;;;;;;;;
5355;CCAS Montauban;TRUE;;7 rue St Eloi;35360;20 008 591 800 015;FALSE;1;;;;;;;;;;;;
5356;RAIL EMPLOI Services;TRUE;;Rue du Léon 29830 PLOUDALMEZEAU;29830;39 002 332 300 038;TRUE;4;;;;;;;;;;;;
5357;ESAT ADPEP36;TRUE;36088;10 Chemin des Barres d'Or;36100;77 518 926 900 282;FALSE;4;;;;;;;;;;;;
5358;Rives de charente;TRUE;16015;5 Chemin du Halage;16000;38 218 290 500 028;FALSE;2;;;;;;;;;;;;
5359;Maison France Services Champdeniers;TRUE;;1 place du maréchal juin;79220;35 600 000 039 928;TRUE;2;;;;;;;;;;;;
5360;France services Terres-de-Haute Charente;TRUE;16192;31 Rue de l’Union;16270;20 008 335 000 013;TRUE;2;;;;;;;;;;;;
5361;EPN de la Maison de la Formation et des Entreprises du Pays Viganais;TRUE;30350;30 b route du Pont de la Croix;30120;24 300 027 000 047;FALSE;3;;;;;;;;;;;;
5362;Habitat et Humanisme Gard;TRUE;30189;41 Rue Van Dyck;30000;79 938 475 500 010;FALSE;2;;;;;;;;;;;;
5363;ORFIE;TRUE;33327;20 Rue du Minesotta;33720;40 245 194 200 039;FALSE;1;;;;;;;;;;;;
5364;Centre Social Municipal Rosa Parks;TRUE;;19 bis avenue de Lyon;26140;21 260 325 200 124;FALSE;7;;;;;;;;;;;;
5365;MAIRIE DE SAINT-PRIEST;TRUE;69290;Place de l'Hôtel de Ville Charles Ottina;69800;21 690 290 800 013;FALSE;2;;;;;;;;;;;;
5366;SAVS;TRUE;29207;14 Rue Louis Bodélio;29600;77 557 795 000 592;FALSE;1;;;;;;;;;;;;
5367;France Services Moreuil;TRUE;80570;13 Rue Maurice Garin;80110;20 007 096 900 015;TRUE;3;;;;;;;;;;;;
5368;Centre Social Est Somme;TRUE;80410;12 Rue Louis Braille;80400;83 414 196 200 011;FALSE;1;;;;;;;;;;;;
5369;ALEFPA service logement;TRUE;;centre Vauban - bâtiment Lille - 3199 201 Rue Colbert CS 60030;59043;77 562 407 502 142;FALSE;4;;;;;;;;;;;;
5370;Maison municipale du Sarlac;TRUE;82112;18ter Avenue du Docteur Rouanet;82200;21 820 112 700 014;TRUE;3;74;916;176;149;154;149;149;153;154;169;178;151
5371;Commune de Cazedarnes;TRUE;34065;4 Avenue de l’Abbe Brouillet;34460;21 340 065 800 018;FALSE;2;;;;;;;;;;;;
5372;CLAJ Rodez;TRUE;12202;4 Rue Mal Leclerc de Hauteclocque;12000;38 752 533 000 040;FALSE;2;;;;;;;;;;;;
5373;Centre Communal d'Action Sociale de Trois-Rivières;TRUE;97132;Rue Gerville Reache;97114;26 971 032 300 016;FALSE;1;;;;;;;;;;;;
5374;La Sphère;TRUE;97229;22 Rue Sybosys Immeuble Havre;97233;92 274 226 700 011;FALSE;1;;;;;;;;;;;;
5375;Communauté d'Agglomération du Pays Nord Martinique;TRUE;97216;39 La Marie;97225;20 004 178 800 015;FALSE;3;;;;;;;;;;;;
5376;ASSOCIATION AFECT;TRUE;97410;"7 rue Leconte Delisle

Résidence les Camélias

Appartement n°8";97470;53 482 958 500 015;FALSE;2;;;;;;;;;;;;
5377;CCAS LACANAU;TRUE;33214;3 Rue de l’Aiguillonne;33680;26 330 212 700 018;FALSE;1;;;;;;;;;;;;
5378;France Services Sud Briance;TRUE;;5 rue du 19 Mars 1962;87260;21 871 440 000 015;TRUE;1;;;;;;;;;;;;
5379;CIAS MACS;TRUE;;ALLEE DES CAMELIAS;40220;20 000 986 800 015;TRUE;4;;;;;;;;;;;;
5380;CCAS de Huningue;TRUE;68149;2 Rue de Saint-louis;68330;26 680 111 700 018;FALSE;3;7;37;2;5;13;;;4;19;;2;4
5381;CCAS d'Epernay;TRUE;51230;30 Rue de Sézanne;51200;26 510 194 900 013;FALSE;1;;;;;;;;;;;;
5382;Centre social Le cocon;TRUE;01273;1505 Route de Pont d’Ain;01160;92 038 014 400 013;FALSE;3;;;;;;;;;;;;
5383;REN;TRUE;69389;38 Grande Rue de Vaise;69009;42 412 249 700 011;FALSE;0;;;;;;;;;;;;
5384;Association la Passerelle;TRUE;74281;16 Boulevard du Canal;74200;32 871 228 600 058;FALSE;9;;;;;;;;;;;;
5385;REED;TRUE;69389;42 Grande Rue de Vaise;69009;38 479 954 000 032;FALSE;12;;;;;;;;;;;;
5387;CoPLER;TRUE;42289;44 Rue de la Tête Noire;42470;37 843 362 700 015;TRUE;1;;;;;;;;;;;;
5388;N3M Solutions - M@N Ecommoy;TRUE;72200;47 Rue Jean Fouassier;72230;89 120 631 000 015;FALSE;1;;;;;;;;;;;;
5389;INSERETZ;TRUE;44131;Zone Artisanale de la Blavetiere, rue Arago;44210;37 956 732 400 031;FALSE;5;;;;;;;;;;;;
5390;Commune de La Malhoure;TRUE;22140;1 Rue Landségal;22640;2 122 140 400 010;FALSE;0;;;;;;;;;;;;
5392;Action et Solidarite Sans Frontières;TRUE;91286;13 Rue Jean-Jacques Rousseau;91350;84 076 006 000 011;FALSE;1;;;;;;;;;;;;
5393;Centre social maison Colucci;TRUE;91345;Rue Maryse Bastié;91160;21 910 345 400 225;FALSE;2;;;;;;;;;;;;
5394;MISSION LOCALE SUD;TRUE;97416;6 Chemin Maxime Riviere;97410;38 129 732 400 026;FALSE;2;;;;;;;;;;;;
5395;CCAS de la commune de Bouéni;TRUE;97604;1 Rue Abaine;97620;20 007 464 900 019;FALSE;6;;;;;;;;;;;;
5396;Mairie de tsingoni;TRUE;97617;Place chandza bolé Tsingoni;97680;20 000 888 600 018;TRUE;1;;;;;;;;;;;;
5397;Fédération des Oeuvres Laiques de Haute Savoie;TRUE;74010;3 Avenue de la plaine BP 340;74008;77 565 450 200 100;FALSE;6;;;;;;;;;;;;
5398;Le regard du coeur;TRUE;;10 rue de la ravine Longoni;97600;81 137 758 900 023;FALSE;3;;;;;;;;;;;;
5399;France Services Maison de la Fraternité;TRUE;91345;86 Boulevard du Docteur Cathelin;91160;26 910 070 700 026;TRUE;2;2;8;;;2;3;;;2;;2;
5400;COMMUNE DE NEUILLY SAINT FRONT;TRUE;;MAIRIE;02470;21 020 520 900 013;TRUE;2;1;3;;;;;;;3;;;
5401;centre hopsitalier st omer;TRUE;62525;Route de Blendecques;62500;26 620 966 700 150;FALSE;1;;;;;;;;;;;;
5402;Communauté de Communes d'Auberive Vingeanne et Montsaugeonnais;TRUE;52405;17 Chemin des Brosses;52190;20 002 730 800 010;TRUE;1;;;;;;;;;;;;
5403;OC'TEHA;TRUE;12202;31 Avenue de la Gineste;12000;31 057 705 100 066;FALSE;5;3;22;9;;4;;;2;4;;5;8
5404;France services Grand Auch Coeur de Gascogne;TRUE;;31, place de la Bascule;32360;20 006 692 600 009;TRUE;2;4;30;6;;4;6;;8;8;8;8;4
5405;CAVL AGIR;TRUE;23013;12 Rue Saint Jacques;23700;40 260 593 500 053;TRUE;4;;;;;;;;;;;;
5406;L'espoir ainés;TRUE;;1 Avenue Edouard Herriot;69170;91 259 650 900 014;FALSE;1;;;;;;;;;;;;
5407;Maisons départementales de proximité de la Haute-Garonne;TRUE;;1 Boulevard de la Marquette;31090;22 310 001 700 423;FALSE;37;29;274;81;37;43;39;37;41;42;39;55;40
5408;Médiathèque Boris Vian;TRUE;;156 Rue du Pdt F Mitterrand;91160;21 910 345 400 225;FALSE;1;;;;;;;;;;;;
5409;CCAS de LONGJUMEAU;TRUE;91345;86 Boulevard du Docteur Cathelin;91160;26 910 070 700 026;FALSE;3;11;73;26;;5;2;;15;32;;4;21
5411;COS CPH Landes;TRUE;40192;187 Avenue du Maréchal Juin;40000;77 565 757 000 518;FALSE;4;;;;;;;;;;;;
5412;CHAMBRE INTERDEPARTEMENTALE D AGRICULTURE 17 79;TRUE;17300;2 Avenue de Fetilly;17000;13 003 038 000 013;FALSE;1;1;31;;;;;;22;;;16;
5413;CCAS DE SOUTONS;TRUE;40310;14 Avenue du Maréchal Leclerc;40140;26 400 305 400 014;FALSE;4;;;;;;;;;;;;
5414;SOLIHA Landes;TRUE;40088;46 Rue Baffert;40100;78 207 229 200 025;FALSE;3;;;;;;;;;;;;
5415;Espace France Services Barbezieux-Saint-Hilaire;TRUE;;32 Rue de la Motte;16300;20 002 973 400 015;FALSE;5;;;;;;;;;;;;
5416;MAIRIE DE DIEPPE;TRUE;;BP 226;76203;21 760 217 600 018;FALSE;7;;;;;;;;;;;;
5417;EPS 7;TRUE;75107;116 Rue de Grenelle;75007;26 750 004 902 888;FALSE;2;1;4;;;3;;;;2;;;
5418;CCAS DE FROGES;TRUE;;142 BOULEVARD DE LA REPUBLIQUE;38190;26 380 250 600 018;FALSE;2;1;2;;;;;;;2;;;
5419;ESAT Les Ateliers Denis Cordonnier;TRUE;69072;12bis Chemin des Cuers;69570;77 986 872 800 055;FALSE;1;;;;;;;;;;;;
5420;Association Trait d'Union Antenne Clermont l'Hérault;TRUE;;25, rue Victor Hugo;34800;32 803 170 300 049;FALSE;0;;;;;;;;;;;;
5421;PRE DE LONGJUMEAU;TRUE;91345;86 Boulevard du Docteur Cathelin;91160;26 910 070 700 026;FALSE;2;;;;;;;;;;;;
5422;Mairie de seignosse;TRUE;;1998 Avenue Charles de Gaulle;40510;21 400 296 600 015;FALSE;4;1;2;;;;;;;2;;;
5423;CCAS DE CAPBRETON;TRUE;;27 Allee du Boudigau;40130;26 400 063 900 015;FALSE;2;;;;;;;;;;;;
5424;Mairie d'Ancinnes;TRUE;72005;1 Place du General De Gaulle;72610;21 720 005 400 013;FALSE;2;;;;;;;;;;;;
5425;ACS Agora;TRUE;57463;4 rue théodore de gargan;57050;330 955 899;FALSE;1;;;;;;;;;;;;
5426;Mairie de Luigny;TRUE;28219;1 Rue du Perche;28480;21 280 219 300 079;FALSE;1;;;;;;;;;;;;
5427;CCAS DREUX;TRUE;28134;2 Rue de Châteaudun;28100;26 280 058 400 316;FALSE;1;;;;;;;;;;;;
5428;EPS 19;TRUE;75119;5 Rue du Pré Saint-Gervais;75019;26 750 004 902 888;FALSE;11;;;;;;;;;;;;
5429;résidence accueil Coallia;TRUE;10387;Av Major General Georges Vanier;10000;77 568 030 903 177;FALSE;1;;;;;;;;;;;;
5430;ADALI Habitat;TRUE;54395;Rue Émile Gallé;54000;78 333 994 800 029;FALSE;1;;;;;;;;;;;;
5431;Association AMLI;TRUE;;13 rue clotilde aubertin;57000;77 561 892 900 308;FALSE;0;;;;;;;;;;;;
5432;Association Resonance pole parentalité et insertion service du Portail;TRUE;68066;76 Route de Neuf-Brisach;68000;77 898 667 900 018;FALSE;1;;;;;;;;;;;;
5433;Centre Socio-Culturel de Neudorf;TRUE;67482;42 Rue du Neufeld;67100;32 607 105 700 029;FALSE;2;;;;;;;;;;;;
5434;CCAS de Seichamps;TRUE;;9 Avenue de l'Europe;54280;26 540 078 800 013;FALSE;1;;;;;;;;;;;;
5435;France Services Bouzonvillois 3 Frontières;TRUE;57106;3bis Rue de France;57320;20 006 748 600 015;FALSE;2;;;;;;;;;;;;
5436;Espace France services intercommunal de Beuzeville;TRUE;27065;Rue des Anciens d'A.f.n.;27210;20 006 682 700 011;FALSE;1;;;;;;;;;;;;
5437;Sous-préfecture de Florac;TRUE;;14 esplande marceau farelle;48400;17 480 001 100 028;FALSE;1;;;;;;;;;;;;
5438;France services Pont de Montvert sud Lozère;TRUE;;Rue des écoles, bâtiment de la mairie,;48220;20 006 913 600 014;FALSE;3;;;;;;;;;;;;
5439;Maison des Jeunes et de la culture - E.V.S-Point Numérique CAF/EPN;TRUE;30334;"Place de Verdun
BP43114";30703;37 853 018 200 021;FALSE;2;;;;;;;;;;;;
5440;GAMMES-Alisé;TRUE;34172;6 Rue Saint Barthélemy;34000;776 060 592;FALSE;3;;;;;;;;;;;;
5441;Mairie du Prêcheur;TRUE;;Bourg;97250;21 972 219 600 017;FALSE;2;;;;;;;;;;;;
5442;MDPH du Gard;TRUE;30189;176 Boulevard du Président Salvador Allende;30000;13 000 083 900 014;FALSE;1;;;;;;;;;;;;
5443;association voisinage Soustons;TRUE;40310;Rue de Moscou;40140;40 136 283 500 035;FALSE;2;;;;;;;;;;;;
5444;EPS15;TRUE;75115;14 Rue Armand Moisant;75015;26 750 004 902 888;FALSE;3;;;;;;;;;;;;
5445;Brigades vertes;TRUE;22360;10 Rue Charles Coulomb;22950;39 805 448 600 038;FALSE;1;;;;;;;;;;;;
5446;LA ROUE TIERS-LIEU D'EVEILS;TRUE;26064;7 Rue Villeneuve;26120;88 056 794 600 020;FALSE;2;;;;;;;;;;;;
5447;France services de Courville sur Eure;TRUE;;35 rue carnot;28190;35 600 000 065 415;FALSE;1;;;;;;;;;;;;
5448;Conseil départemental Gap;TRUE;05061;Place Saint-Arnoux;05000;22 050 001 100 089;FALSE;9;;;;;;;;;;;;
5449;Association Lire Dire Écrire;TRUE;97403;7 Rue des Freres;97414;43 366 013 100 023;FALSE;4;;;;;;;;;;;;
5450;Fédération Familles rurales de Mayotte;TRUE;97616;25 Rue Moussa Baba;97640;81 041 119 900 013;FALSE;2;;;;;;;;;;;;
5451;CCAS de Oissel sur Seine;TRUE;76484;Rue de la Liberté;76350;26 760 054 200 018;FALSE;0;;;;;;;;;;;;
5452;CCAS de Caudebec lès Elbeuf;TRUE;;129 rue Sadi Carnot;76320;26 760 008 800 012;FALSE;5;;;;;;;;;;;;
5453;Commissariat de Versailles/ CCAS de Versailles;TRUE;78646;19 Avenue de Paris;78000;26 780 173 600 021;FALSE;1;;;;;;;;;;;;
5454;CLIC PAT Lagny;TRUE;77243;125 Avenue du Maréchal de Lattre de Tassigny;77400;44 073 708 800 037;FALSE;1;;;;;;;;;;;;
5455;France Services Valbriard;TRUE;77393;6 Rue Lamartine;77540;20 007 287 400 072;FALSE;2;47;132;67;;2;;;32;12;9;24;
5456;CHRS Mortemets;TRUE;78646;1 Allee des Mortemets;78000;35 330 523 800 431;FALSE;1;;;;;;;;;;;;
5457;France Services l'Absie;TRUE;;30 rue de la Poste;79240;35 600 000 047 695;FALSE;1;;;;;;;;;;;;
5458;Mairie de CANEJAN;TRUE;33090;Allee de Poggio Mirteto;33610;21 330 090 800 018;FALSE;3;10;41;28;;;;;;9;;7;
5459;Communauté de communes Presqu'île de Crozon Aulne maritime;TRUE;29042;Z.A. de Kerdanvez;29160;20 006 686 680 015;FALSE;3;;;;;;;;;;;;
5460;CCAS de Surgères;TRUE;17434;Square du Château;17700;26 170 021 500 013;FALSE;1;;;;;;;;;;;;
5461;CCAS DU MARIN;TRUE;97217;Mondésir;97290;26 972 017 300 013;FALSE;2;;;;;;;;;;;;
5462;CSC du Barbezilien;TRUE;;3 rampe des mobiles;16300;42 271 631 600 027;FALSE;1;;;;;;;;;;;;
5463;Mairie Médiathèque de Rivière-Salée;TRUE;97221;Rue Georges Germany;97215;21 972 221 200 012;FALSE;6;;;;;;;;;;;;
5464;MAISON FRANCE SERVICES LE MOULE;TRUE;97117;BIBLIOTHEQUE 48 RUE SAINT-JEAN LE MOULE;97160;21 971 117 300 019;FALSE;1;;;;;;;;;;;;
5465;ESAT L'ENVOL;TRUE;78362;8, rue de la cellophane ZA de la Vaucouleurs;78711;38 069 051 100 163;FALSE;4;1;6;;;3;;;2;2;;2;
5466;KWALA FAYA;TRUE;97307;"485 D, route de la Distillerie
Cogneau Lamirande";97351;75 367 801 000 038;FALSE;1;;;;;;;;;;;;
5467;CCAS AMELIE-LES-BAINS-PALALDA;TRUE;66003;5 Rue des Thermes;66110;26 660 017 000 010;FALSE;3;;;;;;;;;;;;
5468;CCAS de Sète;TRUE;;220 AVENUE DU MARECHAL JUIN;34200;26 340 029 300 100;FALSE;13;;;;;;;;;;;;
5469;Mairie de Saint-Martial-le-Mont;TRUE;23214;18 rue de la Mairie;23150;21 232 140 000 013;FALSE;1;;;;;;;;;;;;
5470;CCAS de Grigny;TRUE;91286;19 Route de Corbeil;91350;26 910 062 400 015;FALSE;12;;;;;;;;;;;;
5471;CCAS - VILLE DE DRAVEIL;TRUE;;97 bis boulevard henri barbusse;91210;26 910 046 700 019;FALSE;1;;;;;;;;;;;;
5472;EPS 14;TRUE;;12 Rue Léonidas;75014;26 750 004 902 888;FALSE;1;;;;;;;;;;;;
5473;Maraude Paris Centre;TRUE;75101;57 Boulevard de Sébastopol;75001;31 723 624 800 017;FALSE;1;;;;;;;;;;;;
5474;CCAS de Bois-le-Roi;TRUE;;4 avenue Paul Doumer;77590;26 770 213 200 015;FALSE;2;;;;;;;;;;;;
